,Target
85920212,0
826247570,0
362586890,0
4103471828,2
4220309461,0
3115835627,0
448162284,0
475636911,0
453415880,0
4103609397,0
3117821558,2
3410504814,0
3421008403,0
434340436,0
46887836,1
449828599,0
461318623,0
624157648,0
1019982919,0
437680688,0
1036081412,0
439895825,0
514690115,0
1150432687,0
481562829,0
8425090239,0
414589411,2
450903938,0
373107701,0
1150044775,0
1380690015,1
438196719,0
376350412,0
417385448,0
75965912,0
1153808004,1
452572092,0
733976875,1
1053124717,0
10436924517,0
578624571,0
510299786,0
637221928,2
1400550800,0
472632281,2
429084913,0
382277322,0
365901228,0
1423336514,0
1127017742,0
730311154,0
715154923,0
1142709423,2
722311258,0
749728664,0
4422293803,0
3116385137,0
336868633,0
1153008883,0
814092873,0
3433742909,0
5118067724,0
86289223,0
565008918,0
87078758,0
5124094530,0
598672695,0
563224837,0
5417421467,0
7407877450,0
10142177042,2
1153243874,0
810995457,0
735122820,0
433049109,0
642430774,0
743948328,0
738653987,0
1153407607,0
1134270911,0
1153472360,0
1430179743,0
1414418099,0
1137118664,2
4404820423,2
743235136,0
511479491,1
736717847,0
811009664,0
1148740956,0
4396314898,0
740690120,0
1152792274,0
346168707,0
4412175379,0
438122076,0
4109142196,0
4430844755,0
75955803,0
450554208,1
76939066,0
1135472972,0
3212830061,0
1148503905,0
1154283588,0
1153700138,0
1153499448,0
497501255,0
1138401002,0
1148364791,0
1153329545,0
1144178114,0
1153404129,2
89397798,0
87654165,0
85802056,0
743243049,0
732142208,0
752555587,0
4106421419,0
7398506730,0
1152513463,0
1047802339,0
84301983,0
86160972,1
563020038,0
5403431396,0
1148556406,0
751348866,0
7393855480,0
753693778,0
756366958,0
5386254010,0
78237773,0
726649228,0
373178277,0
1153249755,0
1152544563,0
645604092,0
1151350540,2
360508084,0
1024004741,0
1145660020,0
1394389603,1
1153002870,0
1147952298,0
1152469799,0
1407456684,0
814377275,0
1152951850,0
435402030,0
335746874,0
648628780,0
647699049,2
3395232495,0
1148184932,0
475994864,0
1128965118,0
6380997604,0
629424521,0
641466065,0
1392308767,0
131413723,0
453159165,0
521411525,0
643771113,0
112147262,0
451289462,0
435308975,0
497641524,0
4431015980,2
4105959416,0
635210723,0
8412999590,0
828470123,0
5414630909,0
434741226,0
3114098945,0
815431318,0
811260170,0
1405687683,0
5112935117,0
8407859389,0
815728637,0
371773216,0
4103185537,0
378032006,2
88294528,0
616170549,0
481323020,1
629433829,0
585623029,1
16422697,0
1128746999,0
1136797980,0
416309958,0
599470027,1
318796131,0
472899609,0
4438169161,0
494252020,0
486243624,0
1152614840,0
754416715,0
635789633,0
522090280,0
814196187,0
88170198,0
10154347620,0
10152462398,0
10152273008,2
10443233986,2
10153024160,0
5423501989,0
1144237920,0
7389851469,1
753140782,0
3427924522,0
7413820226,0
1128514047,0
1393894816,2
166750515,0
719654000,0
718148588,0
1153330070,0
450385751,0
3380103803,2
1153274489,1
397934565,0
369397960,0
3152106405,0
491046318,0
345487714,0
5441667882,0
577154676,0
336271427,0
564056152,0
514393454,0
520990537,0
3441597897,0
1378641629,0
1153284533,0
1153000924,0
87267511,0
85184737,0
77231685,0
758628880,0
734046534,0
758392397,0
737502419,0
1132605186,2
1150468169,0
718091700,0
6448100817,0
646699582,0
1147521303,0
826284294,0
84451926,1
831677345,0
810486019,0
362607188,0
738140425,0
155673196,0
1153808884,0
831190645,0
15451188,0
758104885,0
1153814945,1
3393578480,2
467761727,0
1154269376,0
427573295,0
485818692,0
444216496,0
493962557,0
1152957053,0
4442006235,0
1137267836,0
830455783,0
1138717697,0
1153305513,0
1153265446,0
1130262538,0
744819177,0
1154204325,0
442786269,0
88443194,0
374529340,0
1139996656,0
1028729989,0
1153693200,0
1154025276,0
1137427577,0
1022878682,0
135186956,0
1152521991,0
820809776,0
1152343505,0
1394114676,0
729307037,0
448685639,0
1146424924,0
1139538693,0
712160545,0
1153988155,0
7421313569,0
104263140,0
1125976232,0
462292025,2
462485613,0
755223430,0
812124842,0
57528781,0
4446875824,0
1153198639,0
1154426333,0
387216720,1
1153282203,0
573282715,0
632923208,0
6429675509,0
1148386211,2
56377721,0
1144891556,0
1142278285,0
1153165139,0
818836246,0
645729304,0
823712851,0
84273914,0
392413076,0
1146582353,0
360528171,0
336731416,0
331880408,0
640220011,0
1153589343,2
1405326259,0
1132381109,0
131787335,0
633990378,0
449640345,2
639039488,0
345983988,0
4380977124,0
1434744883,0
829687321,0
145688234,0
1441630517,0
644877898,0
636417573,0
4382682715,0
460783634,0
453487565,0
445295912,0
345626096,0
49778577,0
483997255,0
4437853595,0
3403639789,0
446160322,0
460942706,0
565226960,0
512389634,1
829503564,0
8428094677,1
815608294,0
814609512,2
572052150,0
512069876,0
570916800,1
89561808,0
811795610,0
86093029,0
582395334,0
3164366034,0
335797748,0
567180950,0
345711235,0
819235510,1
3406954007,2
456344761,0
3401700394,0
5417873999,0
10417587572,1
5113554252,0
435234397,0
566295718,0
576989249,0
1137834559,0
5122482423,0
1149907083,0
1151215908,0
10435380686,0
821947403,0
595872585,0
568591834,0
513854804,0
1151056006,0
444497447,0
4399684218,0
433051795,0
1411666554,0
1154337078,0
1147860015,0
132228584,0
17610098,2
1150668220,0
738425510,0
10137010587,0
8164991572,0
374583838,0
734046029,0
1055298101,0
77448566,0
633989063,0
1031984923,0
734437685,0
1152767887,0
1433175812,0
755928103,0
3107593883,0
3107418372,0
3154454561,0
320109260,0
6436963262,0
638456937,0
1131313790,0
494470938,0
89568735,0
423786177,0
10109118894,0
497342855,0
10153956417,0
759763413,1
10154151782,0
75796978,0
1037152446,0
1148720889,0
636826125,1
621451378,0
1152415202,0
1124837188,0
467611063,0
4438163400,0
817631847,0
3450394403,0
723408002,0
373025717,0
376264021,0
17935485,0
132555225,0
395321364,0
491694037,0
360593886,0
345330854,0
810185673,0
3426889151,1
4387693043,0
4428597304,2
497484991,0
374559247,0
6422851203,0
499728955,0
376217293,0
3151440332,0
458806224,0
3114598167,2
643432006,0
364887700,0
3112821926,0
1032566301,0
1060017071,0
442076498,0
464713848,0
450819801,0
497423971,0
632913445,0
477430473,0
6409991428,0
6417544428,0
627925530,0
10420293257,0
814346837,0
465485280,0
439762426,0
481441081,0
1148806977,0
435654699,0
1136632424,0
111966075,0
131694581,2
1146082139,0
336993445,0
756974770,0
755319713,0
7409523700,0
720700510,0
753051604,2
1152789099,0
1148616532,0
5108240720,0
486218951,2
1436465306,0
1150209228,0
389306540,0
361106201,0
449830005,0
4403266769,0
1136574278,0
1148032081,0
124131407,0
1135478964,0
1132065667,0
733710786,0
717579548,0
1152615787,0
1153241174,0
69706384,0
756478776,0
4380975977,0
311978981,0
1152750017,0
1145341933,0
1152545801,0
1153331474,0
1140154208,0
1153059263,0
433261155,0
3426707058,2
3151839534,0
84687158,0
5123586645,0
85291343,1
590330874,0
521767943,0
568470836,0
529228727,0
1150169280,0
332736164,0
370491261,0
725081970,0
10153827079,0
7378073563,0
7399555258,0
328382370,0
433747920,2
1403990006,0
1142896581,0
1146566936,0
1149605235,1
757044443,0
7299725323,0
755370419,0
4300047658,0
754982913,0
720684481,0
89943168,0
5111402723,0
829326398,0
569484080,0
440012928,0
4387339756,0
749259488,0
17938261,0
7299268381,0
816763403,0
1148898919,0
1143413480,0
5110677832,0
4111672441,0
712219785,0
1152610777,0
1154330784,0
4102899624,2
466506496,0
1147479226,0
1148196086,0
1152331946,2
466388714,0
130759456,0
7406090955,0
758374546,0
821992790,0
5102079975,2
1152978124,0
1152525565,0
1154277213,0
450664533,0
433755216,0
1153565998,0
4440242013,0
1153851263,0
711853377,0
76762707,0
1165680829,0
4436954837,0
1154172826,0
84302627,0
88172202,0
1152359878,0
1154047992,1
334521081,0
1154136514,0
3151573558,2
89399650,0
4106619089,0
1151353982,0
1127911762,0
5417863967,1
1153002514,0
755633523,0
1032977736,0
1021234327,2
105941905,0
85935494,0
812229655,0
109351655,2
1152464846,1
741378958,0
750148328,0
749823473,0
77983236,1
1056970719,2
1152282508,0
576886437,0
759384645,0
1146887946,0
625256056,0
373239289,0
1141453194,0
332232169,0
563067315,0
751345690,0
7394814802,0
827930785,0
1136809401,0
1387807875,0
1151134462,0
1142895842,0
39437875,0
361486161,0
633227173,0
3404159982,1
3116550027,0
5298844436,0
642280768,0
475604382,2
525046046,0
1150371654,0
3107616808,0
634462008,0
382028089,0
6438193360,0
1423862685,0
88026767,0
1396279388,0
1408137383,0
4394888126,0
631447010,0
517192911,0
132794941,0
499971493,0
520610466,0
474095555,0
479492619,0
3151438260,0
648030878,0
488646466,1
337717900,0
519603472,0
575073937,0
8390224505,0
87004894,0
642636294,0
85058477,0
590461032,0
572003528,0
518570924,0
5120485484,0
510274745,0
830861981,0
449920589,0
367998528,0
333165984,0
3152003973,0
3112176214,0
481511634,0
1153764594,0
8405156450,2
87141909,0
823881399,0
817802465,0
1079840412,0
455255820,0
613265565,0
638253679,1
450909352,0
1149785861,0
1442106680,0
1148905157,0
440671649,0
483351008,0
389446857,0
3424316745,0
1150729294,0
483978587,0
722894676,0
750143935,0
454964480,0
1152831315,0
10428480792,0
1152675906,0
10384863349,2
10152572415,1
6424683225,1
636926868,0
561693704,1
624742321,0
116274178,0
732143842,0
4411234737,1
120457620,0
1142304029,0
1145662237,2
1137257584,2
363840817,0
1152796276,0
6393779099,0
336274604,0
639507352,0
515503576,0
1133292144,0
424888118,0
1143058578,0
363860544,0
394956342,0
360033450,0
585277735,0
8165508880,1
131855121,0
5111107050,0
5377853601,1
344800143,0
5118760117,0
815745979,0
717019719,0
3431233670,0
754636135,0
10153814644,0
1138904917,0
10153767913,0
757924333,0
7412598639,0
494681155,0
75092766,0
714730000,0
743945712,0
1153298848,0
820531554,0
756857231,1
813208405,0
6299403346,0
811347767,0
1154322730,0
479810631,0
563116034,0
1148742664,0
8424155026,1
636763597,0
1150920155,0
1141173766,0
1140327543,0
1431407708,0
449278419,0
1152720984,0
1154432034,0
1152264282,0
1425965147,0
7392716583,0
1152266891,0
481692618,0
1146715811,0
86791637,0
1149866043,0
464729949,1
8404397071,0
1136309055,0
3112113439,0
3445210928,2
79343439,0
1153937015,0
1154021561,0
1154188751,0
451139911,0
1135761607,2
1152995893,0
440810147,0
457569335,0
1153415539,0
1147121312,0
644295440,0
1142358416,0
718119710,0
3151438322,0
1147843584,0
760294928,0
1153913584,0
366971651,1
8406432150,0
756259523,1
7389229501,0
754087638,0
1153385910,0
756424929,0
499933096,0
452970189,0
439900345,0
1154024764,1
1148360598,0
1421597069,0
1152608903,0
590234972,0
629418497,0
635213433,1
5102290603,0
1220543237,0
1152574442,0
1147912691,0
1153117595,0
3100881328,0
1053124220,0
758495043,0
633724856,0
817281377,0
743945586,0
1153997041,0
617755283,0
1150724543,0
366779855,0
336623441,0
647760343,0
1139533124,0
639126870,0
165726726,0
637126663,0
1150665208,0
45682000,0
1143872238,0
314012836,0
384305114,0
392563854,0
360062726,0
612315843,0
467791125,0
1410545658,0
1152804578,0
434840127,0
453642162,0
4103405388,0
369435419,0
449839013,0
376294193,0
369342431,0
1147801878,0
815302602,0
831189863,2
470239911,2
574924631,0
8399919191,0
3101233731,0
368177313,0
815906486,0
821555689,0
8411518027,0
525748200,0
337111680,0
816353654,0
813220311,0
636471776,1
369401595,2
510135099,0
366856684,0
521371136,0
392032859,0
363797397,0
366812643,0
86339376,0
84583189,0
716495980,0
7220403252,0
1022321999,0
452117198,0
4103623508,0
823279405,0
449955412,0
4428798152,0
4399280657,0
88430745,0
811947706,0
1030154719,2
814045152,0
827251063,0
823639993,0
4388646583,0
827266329,2
813794634,0
4428817506,0
1153465103,2
435900267,0
435663964,0
57344064,0
491636661,0
8296726688,0
84996914,0
440172358,0
823456082,0
810870638,0
87912565,0
57336458,0
5105401834,1
410450328,0
88312330,0
1069642108,0
59301377,0
823485909,0
565088362,0
581089711,0
477547854,0
442789178,0
826277295,0
1023857298,2
811590879,0
467703586,0
452511173,0
443653648,0
5120399074,0
86525050,0
567135852,0
564127271,0
564019618,0
581047610,0
479233048,2
516164008,0
86908082,0
1146809182,2
89459072,0
568441372,0
830682779,0
744094097,0
1051434585,0
87388687,0
576605421,0
517527560,0
89393028,1
515496339,0
590894402,1
757417347,2
441643462,0
3399109531,0
5432887652,0
736189948,0
757535512,0
510936863,0
337112142,0
564450275,0
1128788210,0
810083192,0
746723073,0
7423152755,0
590608061,0
7402029848,0
752791290,1
79371810,0
737305995,0
1152975557,0
741520712,0
1131936796,0
748482373,0
596033344,0
715546644,0
567500572,0
366803800,0
334370207,0
731952204,0
1440504760,0
3214126755,0
3390271505,0
389846569,1
5122011762,0
1061731565,0
3151527796,0
7297785502,0
3151433916,0
3424309076,0
1378186493,2
1034297608,0
3297410717,0
1152678620,0
3424965034,0
378149001,0
336100248,0
6297148594,0
1424228104,0
435981475,0
109660375,0
8421130707,0
85816450,0
10151423371,0
812724829,0
468989244,0
329059056,0
109486418,1
564455579,0
8435732921,0
825209019,0
3151981972,0
392290479,0
3152053757,0
3114131128,0
4411694260,0
8429253193,0
363762150,0
332851612,0
811996735,0
10151808763,0
3409348260,0
3100744196,0
1045851865,0
1028990402,0
394879559,0
1022280287,2
822270930,0
88302005,0
362665511,0
369398824,0
812229469,0
368131223,2
1023303079,0
10428848783,0
566241358,2
814642186,0
108634218,0
395378646,0
364893812,0
829516163,0
87595299,0
10445504596,0
87595116,0
816215893,0
822794082,0
639499227,0
3112206509,0
368160613,0
479516691,0
438418170,0
751166568,0
384683583,0
439660741,0
484045599,0
450320472,0
469256210,0
486301533,0
1152832804,0
1395856316,0
1296602237,0
1154399674,0
1153047180,0
477535213,0
821696103,0
813070174,1
830330561,0
8400293353,0
830136673,0
464549041,0
105864972,1
84684582,0
79359814,0
750751149,0
8390015591,0
360540250,0
3400480073,0
394872169,0
477535570,0
462396599,0
449453104,0
1434750727,0
361029376,0
451186242,0
4433960414,0
3404294835,0
4406532763,0
3406981847,1
488835624,0
10450291214,0
3116643964,0
126286558,0
3151502756,2
1437379887,0
524693974,0
392560695,0
16432623,0
360012430,0
3114454303,0
5417600911,0
1153834084,0
7412692621,1
443520575,0
1377383048,0
10422963783,0
639680947,0
1148725508,2
563924062,0
1021809489,0
7422614031,0
5123881209,0
5402078130,1
1152712822,0
5418738922,0
10153761913,2
5393479708,0
5439867720,0
566347342,0
55883950,0
5120903101,0
568444054,0
583077960,0
583219394,0
576534022,0
527882966,0
55004547,0
443083390,0
10446039994,0
326299627,0
337107119,0
436073949,0
345695600,0
324866089,0
57689647,1
5442537025,0
138876438,0
1146681646,0
1152501028,1
1087345357,2
5118955189,0
593099007,0
57549885,0
5382046945,0
5110918562,2
5122919241,0
58742443,0
107180105,2
524670292,0
5298738199,1
755387648,0
5101681570,0
599557156,0
739111839,1
511287694,0
10400057793,0
732064893,0
565324966,0
5113754912,0
635869943,0
643537998,0
565154359,0
580178941,0
471282674,0
1030613689,0
4431085921,0
467745025,1
338014580,0
486535289,0
566134427,0
360534050,0
636757383,0
638046423,0
563266708,0
10298509264,0
567207174,0
333121751,0
3404501350,0
570853366,0
827278660,0
567409786,0
827102442,2
815390188,0
1016746696,0
374560823,0
106158139,2
812595598,0
514663665,0
575013014,1
567371448,0
510437130,0
439194191,0
467802980,0
47890039,0
360034822,0
87012667,0
87088998,1
4108669990,0
8386894210,2
3151804452,0
89170806,0
479345462,0
4213752888,0
433114527,0
77712293,0
389744703,0
4108668916,0
5113375724,0
4391634626,1
465713136,0
10114142255,1
3424327637,0
6394042860,0
392757735,0
636415677,0
1037659828,2
461294868,0
1047564933,0
392261653,0
615666949,0
638919188,0
635208010,0
569754651,0
69704350,0
514960774,0
1150637505,0
107816353,0
310850826,0
1016238755,2
371775043,2
3114231066,0
10109767544,0
3114568610,0
4396954279,0
5102454282,0
5113345117,0
49775631,0
410460625,0
1035002231,0
491368465,0
475567220,0
442939579,0
497091851,0
434666902,0
457691248,0
448041947,0
4403485157,2
432952104,0
449096543,0
439542288,0
5384935552,0
387028505,0
469192230,0
4396751811,0
3380373549,0
4421480085,0
371769060,0
469058791,0
432529254,0
462465881,0
330764297,1
4100122562,0
3151944829,0
477702586,0
3103774200,1
472594646,0
445463076,0
3378726769,0
484103038,1
373027250,0
417378427,0
450070495,0
645180085,0
6394996441,0
5121222525,1
758671139,0
38858941,0
337265409,0
518923532,0
3104393204,0
365857872,0
564237681,1
389433089,0
10151442060,0
331795414,0
5123079511,0
573253883,0
590774837,0
1026493662,2
595934555,0
511454041,0
585300293,0
562926489,2
1093874488,2
5390178618,1
5414148547,0
58053762,0
3420996074,0
510952185,0
1153996588,0
5403516029,0
571116051,0
5112989915,1
5438784162,0
5102259152,2
6442301287,0
3297426810,0
374652706,0
1063946747,0
5113383654,0
3389698246,0
568250323,0
398618249,0
561797034,0
590542633,2
742534912,2
632410542,0
3395402749,0
573723812,0
562912496,0
3151595239,0
3112091357,0
3151538907,0
1152487603,0
563318252,0
1154118170,0
1152559443,0
3382178021,1
1149035053,0
440799371,0
10423826549,0
1394556540,0
433685059,0
432353768,0
1437065892,0
445663432,0
15451747,0
125567258,0
450526156,0
453342146,0
1412315714,0
647425660,2
1036396284,0
420493679,0
563231995,0
515782849,1
565079568,1
49547661,0
10431484649,0
8423396138,0
570759207,0
5108083366,0
5120097977,0
593347900,0
567070340,1
486463440,0
4428180279,0
370524260,0
613274239,0
635858171,0
46619103,0
4419750178,0
613650148,0
448172899,0
446583522,0
322666643,0
452649215,0
648107729,0
1031751764,0
715562474,0
7423126549,0
751987305,2
743102532,0
628403934,0
724510540,0
89257284,0
752675977,1
719633810,0
568256348,0
4443844876,1
5107904877,0
6377668638,0
820071195,0
645059791,2
1126367452,0
8396527746,0
10427642875,0
4411696810,0
811430774,0
813552018,1
1052570989,0
435988841,0
830733373,0
86289744,0
87015465,0
85933095,0
416868441,0
436356608,0
823137611,0
636284438,0
89091943,0
632924093,0
636041917,0
3405191332,0
576979414,0
1145516299,0
1427561443,0
1139335466,0
569694090,0
573338967,0
582965000,0
10417873047,0
518915241,1
567179813,0
512647014,2
58056703,0
584877512,0
483476769,0
5406895683,0
567574313,0
571027979,0
518255988,2
7403192937,0
567298707,0
5108280962,0
5118782123,0
10434283634,0
3428732799,0
364785705,0
5413697713,0
3389895178,2
569860880,0
10445066628,0
510283919,1
10451650690,0
570680876,0
569897976,0
713932971,0
361080131,0
573392711,0
632998824,0
397738521,0
1037502802,0
733059302,0
583283765,0
5102179566,0
512863400,0
6397579928,0
6432080480,2
106659133,0
88839333,0
1145987998,0
366877564,1
8299859280,2
1023004707,0
332010181,0
3406099907,0
3440744972,0
87785039,0
816573857,0
84739730,0
825978344,0
812946220,0
817279386,0
823811107,0
825684122,0
814373485,1
6413736385,0
641606594,0
86651408,0
86769375,0
84568161,0
1031759140,0
817433924,0
6393779329,1
10447209656,0
585223461,0
815177737,0
323037287,2
1016577075,2
1393726201,0
1412088262,0
1428904172,2
1151133353,0
1142874991,0
5118831664,0
7403368032,0
519948158,0
5408974817,0
522084553,0
519926644,0
596178645,0
1152276538,0
1154433874,0
453639855,0
109230139,0
5114977843,0
5105247949,0
752723170,0
755129480,0
753388122,0
524699043,0
750176018,0
88027398,0
754493957,0
5421283508,0
1065259408,0
1409944817,0
753121866,0
734602883,0
733203399,0
1436277659,0
645360745,0
636298543,0
642736660,0
647199237,0
646995244,0
8428404601,2
634546866,0
333566894,0
633148125,0
361484278,0
562239828,0
566237308,0
7396155145,1
1152961677,0
564953041,0
5104696094,1
1154078903,0
85465131,0
1152699193,0
10153891640,0
5383507648,2
746720599,0
754718066,0
831368396,0
5417585574,0
751516087,1
449962332,0
5410646468,0
749862279,0
564433721,0
3152067259,2
89932359,0
3151578548,0
747931030,0
636140543,0
386783863,0
635208844,1
8422169670,0
361583747,0
578764910,0
335915401,0
88986393,0
7395370596,0
584896829,0
5298745878,0
511839022,1
566159944,0
1017211475,0
1060605565,0
331718808,0
374568290,0
1046171076,0
588074210,0
334175025,0
332386758,0
3152039541,0
5102515569,0
35083257,0
512901130,0
1010625439,0
613268998,0
87276815,0
583083810,0
5105112365,0
820178032,0
8395690883,0
89484680,2
4300034429,0
738534116,0
733643154,0
748924511,0
759901366,0
526429259,0
520279021,0
438525367,2
1154309882,0
525055999,0
570699958,0
1402619012,0
1145502080,0
438736590,0
1148122663,1
561803446,1
55318407,0
458076274,0
59301350,0
54515718,0
4434040426,1
4164186269,0
458794756,2
1132661579,0
59690672,0
7220088778,0
759200344,0
733363013,0
4426310617,0
472774514,0
810653740,1
1146773530,0
491278406,0
491390316,0
1016875043,0
749175751,0
3101078226,0
465647740,0
1149240589,0
452647327,0
4389636570,0
415845062,2
452584439,0
1145949299,0
1154374844,0
8422559218,0
750242156,0
568768353,0
56684156,1
1153777505,0
723428946,0
7387745030,0
1146095330,0
1427253583,0
453214372,0
435823162,0
464493302,0
4103296088,0
494283261,0
434098694,0
431133375,0
432274894,0
449442227,0
569508198,0
568290993,0
5122511397,0
5433981856,0
5111203562,0
10417412285,0
1149500998,0
7393843024,0
452570772,0
1148596829,0
1142202541,0
123378452,0
1140997323,0
17415373,0
1451622562,0
76939140,0
738228395,2
750283681,0
1131480038,0
89401774,0
85172782,0
752357597,2
335802527,0
1152705579,0
1154076485,0
750646733,0
748814591,0
7391058346,0
7401065239,0
722316775,0
75792855,0
612311085,0
3151922080,2
640498641,0
640206162,0
641881030,0
621965938,0
1040735938,2
739001464,0
3425527469,0
332742201,0
373221461,0
333075021,0
3399591440,0
755378113,0
317351937,0
3151697257,0
1152918711,0
1152399457,0
820532354,0
828775665,0
438983903,0
570682255,0
415008369,0
1079738835,0
4430828413,0
1057007510,0
750744055,0
1414274454,0
610860797,1
645099889,0
10153929740,0
1134047674,0
1031903991,2
1141006578,0
755805073,0
449676985,0
1152478032,0
333780216,0
389785770,0
727209326,0
345984521,0
3110129181,2
373023017,0
131771700,0
368157782,0
1142697923,0
3315284417,1
116278878,0
333020943,0
324873332,0
464659867,0
4420269709,0
437899988,0
346044174,0
1145494164,2
4442677607,0
3423646819,0
392229740,0
4106185195,0
433877039,0
826046198,0
432200378,0
4106435390,0
450154298,0
3116268662,1
434833099,0
1065732657,0
10435994111,0
422177592,0
3114410424,0
7393545062,1
746344084,1
415836124,0
631894496,0
8394200565,0
449361226,0
461182304,0
4106575679,0
444362651,0
17799794,0
1440724544,0
1151326577,0
4442533202,0
3107498284,0
3100789349,0
1431789520,0
115334822,0
1426464560,0
1424861840,0
1144375574,2
1146086940,0
374650837,0
361511717,0
755619422,1
757350465,0
633938794,0
462356930,0
575380092,0
595919899,1
449222422,0
3104362039,0
1151368823,1
722916169,0
451454692,0
3213137986,2
719171749,0
1153099129,2
3110394171,0
3151563189,0
75577001,0
1152612097,0
732656155,0
451323190,0
3410355581,0
640980514,0
1220503845,0
642980834,0
86341561,1
1154410384,0
1154142162,0
3413969428,0
3151523102,0
3151408658,0
826187626,2
1149465135,0
566277848,0
5123320251,0
369432712,2
363835163,0
824247548,0
494450503,0
79036933,0
1139974102,0
1132322931,0
742081189,0
755647536,0
757423402,0
5385881823,2
5389326834,0
1152690215,0
433898079,0
742364423,0
1135986120,0
1153993922,0
135740852,0
78813158,0
5105223777,2
1144213192,0
87000908,0
7407524750,0
1154425049,0
1392190060,0
1154171767,0
1154263288,0
1385016132,0
1144229574,2
433173811,2
634070715,0
1143734852,0
1395429002,0
1153068740,0
1135763305,0
1152749808,0
1154128666,0
1154116192,0
1152524036,0
812243588,1
4381733849,2
1152692912,0
1145812562,0
1153332156,0
1154039053,0
1147885311,0
1146074103,0
736538851,0
1146603625,0
1140105273,0
757835356,0
729749227,0
1152382965,0
822070332,1
741662624,0
337918597,0
1410531043,0
1153250796,1
386920315,0
361535802,0
3152043664,0
813596965,0
514134232,0
632161953,0
464542214,0
1414440297,0
1403718791,0
452974654,0
582969417,0
759831588,0
4434226166,2
7409686141,2
1148829701,0
5414798474,0
563886541,0
5111146470,2
1151137120,0
1144454783,0
392781055,0
389875329,0
370603408,0
637026518,0
1149265329,0
345693975,2
1386794084,0
67065434,0
637836933,0
643709969,1
4106421393,0
438302748,0
494470377,2
5112861998,0
614457764,0
5119097972,0
434025611,0
1420872576,0
1445676030,0
1412777759,0
8220040763,0
5123983866,0
449170057,0
477330533,0
1402331474,0
443657745,0
4412307293,0
565098047,0
474265308,0
464589208,0
4165767436,0
395157958,0
636819585,0
123383944,0
563972164,0
6419438221,0
4103633718,0
3101154301,0
499938539,0
828766517,0
565298330,0
566163178,1
432536648,0
5409953813,0
811595361,0
815311519,1
829486062,0
817131610,0
523903296,0
5400727981,1
5108603615,0
10153975956,0
86777901,0
813985001,0
6414571390,0
458062772,0
438997199,0
5389119493,0
570964737,0
1153757382,0
828981699,0
84691654,0
442935621,0
1152427317,0
1154236795,0
829105849,0
734439084,2
825981232,0
829673065,0
88449018,0
107656710,0
8379812266,0
818823105,0
8220893598,2
434406459,0
826380040,0
820786070,0
818470149,0
1024627149,2
827456103,0
826377447,0
1142848352,0
3151481738,0
435900304,0
828302552,2
828289166,0
828639529,0
5419708431,0
824765538,0
830010099,0
8390011700,0
107648644,0
8394453841,0
8393507484,0
86109765,0
1022041166,1
513095637,0
1011111055,0
1154139400,0
561935429,0
451008431,0
829723291,0
10102435646,0
451737449,0
593321809,0
5119009377,0
563141397,0
571899891,0
510923868,0
446316632,0
437569074,0
10124541603,1
86828195,0
831357697,0
86643910,0
10153187698,0
436066526,0
830048082,0
1396034366,0
86897874,0
572252865,0
10425929148,0
432719031,1
7391289016,0
1071267295,0
397939235,0
818724968,2
7402432152,0
1060882388,0
7296543994,0
731951357,2
752783277,0
3386249701,0
752607975,0
1153700082,2
1149297763,0
1152496527,0
580175339,0
749653582,0
748605934,0
86905238,0
513080518,0
87651171,0
750657291,0
1435761391,0
747539198,0
733845170,0
717014280,0
365795946,0
328707436,0
318797608,1
10105604082,0
1084245034,0
363814631,0
639619410,0
3387771732,0
374494971,0
647457210,0
1152779890,0
338016462,0
3387283399,0
366846120,0
3389705048,0
3428761144,2
1140782166,2
3151632633,1
8422640078,0
469207852,1
4411692444,0
474177647,1
460916695,0
1023490450,0
360517515,0
469031707,0
3151546571,0
1013562543,1
10300085158,0
1406286601,0
335919580,0
497000415,0
811770943,0
8421718699,0
321210783,0
488300394,0
3115910913,0
330765376,0
3152229360,0
813576150,1
10116083673,2
1034594407,0
3151640804,0
10438800925,0
3446606517,0
8408339652,0
411501304,0
1020433176,2
3384369278,0
57161053,1
565928248,0
3116300894,0
826368287,0
10151932375,2
823677579,0
335200711,0
3151647591,0
1020752030,2
6386516802,2
369434174,0
85930829,0
645389067,0
822244611,0
488906663,0
333322848,0
456708373,0
470234941,0
475659417,0
4423803636,0
467949807,0
1149394372,0
465578324,1
453218322,0
418464207,0
830357499,0
810984443,0
611677276,0
632674046,0
4381506317,0
750510581,0
439639964,0
3428770974,0
757045555,0
74425466,0
734129222,0
3151845178,0
733767634,0
7402737492,1
377944352,0
3101623754,1
338149938,0
4380005323,1
104737433,0
3299501656,0
1152320527,0
323388675,0
1153502820,0
4297836113,0
481546500,0
491047323,0
452499570,0
19597680,0
524702727,0
1135047876,0
511834238,0
5113839754,0
567211686,0
138543704,0
1150345958,0
523603072,0
1053378894,2
4108902369,0
1426696059,0
1154204109,0
1403562463,0
1154315304,0
593356590,0
5111492878,0
5108107391,0
514429806,0
5421693376,0
568797398,0
5386425187,1
5411941702,0
632324480,0
572387184,0
59515319,1
1087718170,0
77482385,0
749647959,0
751954596,0
440934710,0
3413166236,2
4103188082,0
8400154391,0
85854279,0
455438859,0
57361836,0
346179650,0
563343282,0
573539843,0
1143615362,0
1023576985,0
518254782,0
1152479096,0
1028912053,0
5122011802,0
10448913646,0
5117457750,0
